url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
https://actualidad.rt.com/actualidad/377778-guaido-alaba-estrategia-duque-vacunacion-coronavirus,https://actualidad.rt.com/actualidad/377778-guaido-alaba-estrategia-duque-vacunacion-coronavirus/amp,Guaidó califica de  estrategia certera  el plan de vacunación contra el covid - 19 en Colombia aunque excluye a los venezolanos en situación irregular,20201222T231500Z,https://cdni.rt.com/actualidad/public_images/2020.12/article/5fe23e0359bf5b78ed6722e8.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/opinion/cecilia-gonzalez/379102-manipulacion-mediatica-pandemia-capitulos-vergonzosos,https://actualidad.rt.com/opinion/cecilia-gonzalez/379102-manipulacion-mediatica-pandemia-capitulos-vergonzosos/amp,La manipulación mediática sobre la pandemia : uno de los capítulos más vergonzosos de la historia del periodismo,20210105T190000Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/5ff47b43e9ff71429160ac62.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/377857-nuevos-datos-inmunidad-personas-contrajeron-covid-ocho-meses,https://actualidad.rt.com/actualidad/377857-nuevos-datos-inmunidad-personas-contrajeron-covid-ocho-meses/amp,Nuevos datos sugieren que la inmunidad de las personas que contrajeron covid - 19 dura al menos ocho meses,20201223T160000Z,https://cdni.rt.com/actualidad/public_images/2020.12/article/5fe347be59bf5b31e03d2a3e.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/378214-putin-vacunacion-covid19,https://actualidad.rt.com/actualidad/378214-putin-vacunacion-covid19/amp,El portavoz de Putin confirma que el presidente ruso anunciará su vacunación  en un futuro próximo  ,20201227T144500Z,https://cdni.rt.com/actualidad/public_images/2020.12/article/5fe88b8f59bf5b16a96d5e47.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/378611-usar-mascarillas-despues-vacunarse,https://actualidad.rt.com/actualidad/378611-usar-mascarillas-despues-vacunarse/amp, ¿ Por qué es necesario seguir usando mascarilla después de vacunarse contra el covid - 19 ? ,20201231T160000Z,https://cdni.rt.com/actualidad/public_images/2020.12/article/5feded4ee9ff717bfb17b48a.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/378420-arrancar-vacunacion-sputnik-argentina,https://actualidad.rt.com/actualidad/378420-arrancar-vacunacion-sputnik-argentina/amp,Arranca la vacunación con Sputnik V en Argentina ( VIDEO ) ,20201229T133000Z,https://cdni.rt.com/actualidad/public_images/2020.12/article/5feb27a959bf5b26d91df675.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/378021-eeuu-aprueba-transferencia-iran-compra-vacunas,https://actualidad.rt.com/actualidad/378021-eeuu-aprueba-transferencia-iran-compra-vacunas/amp,EE . UU . permite a Irán que transfiera fondos para la compra de vacunas contra el covid - 19,20201225T013000Z,https://cdni.rt.com/actualidad/public_images/2020.12/article/5fe51a6259bf5b486f4d3f85.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/378322-argentina-distribuyen-provincias-vacunas-sputnik-coronavirus,https://actualidad.rt.com/actualidad/378322-argentina-distribuyen-provincias-vacunas-sputnik-coronavirus/amp,Las primeras dosis de la Sputnik V llegan a las provincias de Argentina para iniciar la campaña de vacunación,20201228T193000Z,https://cdni.rt.com/actualidad/public_images/2020.12/article/5fea0a1759bf5b10731de836.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/379503-ue-aumentar-dosis-vacuna-pfizer-covid19,https://actualidad.rt.com/actualidad/379503-ue-aumentar-dosis-vacuna-pfizer-covid19/amp,La UE aumenta de 300 a 600 millones las dosis compradas de la vacuna de Pfizer y BioNTech contra el covid - 19,20210108T101500Z,,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/378356-bolsonaro-laboratorios-vender-vacunas-gobierno,https://actualidad.rt.com/actualidad/378356-bolsonaro-laboratorios-vender-vacunas-gobierno/amp,Bolsonaro dice que son los laboratorios los que deben estar  interesados en vender  vacunas a su Gobierno,20201229T053000Z,https://cdni.rt.com/actualidad/public_images/2020.12/article/5fea661b59bf5b5dd33c55f7.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/377855-vuelo-vacunas-argentina-relato-despegue-viral,https://actualidad.rt.com/actualidad/377855-vuelo-vacunas-argentina-relato-despegue-viral/amp,El emotivo relato del despegue del vuelo de Aerolíneas Argentinas para buscar la Sputnik V que se hizo viral,20201224T023000Z,https://cdni.rt.com/actualidad/public_images/2020.12/article/5fe365b859bf5b41f1119bb2.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/379376-lopez-obrador-vacunas-migrantes-mexico-irregulares-eeuu,https://actualidad.rt.com/actualidad/379376-lopez-obrador-vacunas-migrantes-mexico-irregulares-eeuu/amp,  Es un derecho universal y lo haríamos : López Obrador ofrece las vacunas de México para los migrantes indocumentados en EE . UU . ,20210107T161500Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/5ff711d459bf5b25843c3598.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/378194-rusia-puede-desarrollar-analogo-medicamento-uso-trump,https://actualidad.rt.com/actualidad/378194-rusia-puede-desarrollar-analogo-medicamento-uso-trump/amp,Rusia desarrolla un medicamento contra el coronavirus análogo al que se usó para tratar a Trump,20201227T091500Z,https://cdni.rt.com/actualidad/public_images/2020.12/article/5fe829bbe9ff71096461c9b4.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/378550-ministro-defensa-filipinas-justificar-medida-tomar-vacunas-contrabando,https://actualidad.rt.com/actualidad/378550-ministro-defensa-filipinas-justificar-medida-tomar-vacunas-contrabando/amp,Miembros de la guardia presidencial de Filipinas se aplican vacunas  de contrabando  contra el coronavirus y el titular de Defensa los justifica,20201230T231500Z,https://cdni.rt.com/actualidad/public_images/2020.12/article/5fec8ad0e9ff716f7b06595b.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/377821-mexico-comenzara-jueves-vacunar-poblacion,https://actualidad.rt.com/actualidad/377821-mexico-comenzara-jueves-vacunar-poblacion/amp,México comenzará el jueves a vacunar a su población contra el coronavirus,20201223T073000Z,https://cdni.rt.com/actualidad/public_images/2020.12/original/5fe2e42e59bf5b03276ebcb8.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/378332-empiezan-vacunacion-emergencia-coronavirus-wuhan,https://actualidad.rt.com/actualidad/378332-empiezan-vacunacion-emergencia-coronavirus-wuhan/amp,Empieza la vacunación de emergencia contra el coronavirus en la ciudad china de Wuhan,20201228T213000Z,https://cdni.rt.com/actualidad/public_images/2020.12/original/5fea43fae9ff710a1b556d91.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/378185-israel-vacunar-covid19-cuarta-parte-poblacion,https://actualidad.rt.com/actualidad/378185-israel-vacunar-covid19-cuarta-parte-poblacion/amp,Israel vacunará contra el covid - 19 a una cuarta parte de su población en un mes,20201227T034500Z,https://cdni.rt.com/actualidad/public_images/2020.12/article/5fe7c48c59bf5b321a3ce095.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/379012-cientificos-vacunas-covid19-efectivas-cepa-sudafricana,https://actualidad.rt.com/actualidad/379012-cientificos-vacunas-covid19-efectivas-cepa-sudafricana/amp,Científicos no están seguros de que las vacunas contra el covid - 19 sean muy efectivas con la cepa sudafricana,20210106T193000Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/5ff355f3e9ff7136b511c1b3.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/379648-papa-francisco-vacunara-covid-19,https://actualidad.rt.com/actualidad/379648-papa-francisco-vacunara-covid-19/amp,El papa Francisco confirma que se vacunará contra el covid - 19 la próxima semana y critica el  negacionismo suicida  ,20210110T020000Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/5ffa418759bf5b4d1f06a6a6.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/378183-argentina-empieza-martes-vacunacion-sputnik,https://actualidad.rt.com/actualidad/378183-argentina-empieza-martes-vacunacion-sputnik/amp,Alberto Fernández acuerda empezar este martes la vacunación en Argentina con Sputnik V,20201226T233000Z,https://cdni.rt.com/actualidad/public_images/static.es/article/rt-ultimo4.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/378525-israel-vacunar-500000-personas-coronavirus-en-11-dias,https://actualidad.rt.com/actualidad/378525-israel-vacunar-500000-personas-coronavirus-en-11-dias/amp,El número de vacunados en Israel supera los 500 . 000,20201230T130000Z,https://cdni.rt.com/actualidad/public_images/2020.12/original/5fec703859bf5b60e243fd17.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/378672-chile-reporte-final-2020-pandemia-coronavirus,https://actualidad.rt.com/actualidad/378672-chile-reporte-final-2020-pandemia-coronavirus/amp,"Chile registra 3 . 022 nuevos contagiados de coronavirus , la cifra diaria más alta en casi seis meses",20201231T164500Z,,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/377792-confirman-partida-avion-argentino-rusia-sputnik,https://actualidad.rt.com/actualidad/377792-confirman-partida-avion-argentino-rusia-sputnik/amp,Aerolíneas Argentinas confirma que enviará un avión a Moscú para recibir las primeras dosis de Sputnik V,20201222T221500Z,https://cdni.rt.com/actualidad/public_images/2020.12/article/5fe26b25e9ff711e0e704ef3.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/378316-plan-vacunacion-sputnikv-empezar-martes-argentina,https://actualidad.rt.com/actualidad/378316-plan-vacunacion-sputnikv-empezar-martes-argentina/amp,Cómo es el plan de vacunación de la Sputnik V que empieza este martes en Argentina,20201228T223000Z,https://cdni.rt.com/actualidad/public_images/2020.12/article/5fe9fbb6e9ff7112424360b6.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/379552-primer-ministro-israel-anuncia-gran-avance-vacuna,https://actualidad.rt.com/actualidad/379552-primer-ministro-israel-anuncia-gran-avance-vacuna/amp,El primer ministro de Israel anuncia un  gran avance  y promete suficientes dosis para vacunar a toda la población del país para marzo,20210108T224500Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/5ff8ac7be9ff7144e1740608.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/378362-oms-probable-coronavirus-endemico-amenaza,https://actualidad.rt.com/actualidad/378362-oms-probable-coronavirus-endemico-amenaza/amp,OMS :  Es probable que el coronavirus se vuelva endémico pero represente una amenaza de bajo nivel  ,20201229T030000Z,https://cdni.rt.com/actualidad/public_images/2020.12/article/5fea8826e9ff7112a2225ce9.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/377898-cuauhtemoc-blanco-semaforo-rojo-morelos,https://actualidad.rt.com/actualidad/377898-cuauhtemoc-blanco-semaforo-rojo-morelos/amp,"El estado de Morelos , en el centro de México , se declara en  semáforo rojo  por el aumento de casos de covid - 19",20201223T210000Z,https://cdni.rt.com/actualidad/public_images/2020.12/article/5fe398e159bf5b423e5e7a92.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/379206-hospital-california-administra-800-vacunas-fallo-congelador,https://actualidad.rt.com/actualidad/379206-hospital-california-administra-800-vacunas-fallo-congelador/amp,Un hospital de California administra más de 800 vacunas contra el covid - 19 en dos horas tras romperse un congelador,20210108T134500Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/5ff5ee0ce9ff7159f8574e40.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/378283-ministro-espanol-pandemia-acabar-finales-verano,https://actualidad.rt.com/actualidad/378283-ministro-espanol-pandemia-acabar-finales-verano/amp,El ministro español de Sanidad estima que la pandemia se acabará  a finales de verano  ,20201228T153000Z,https://cdni.rt.com/actualidad/public_images/2020.12/article/5fe9c5e459bf5b66fe555cde.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/379079-millon-personas-recibieron-vacuna-rusa-sputnik,https://actualidad.rt.com/actualidad/379079-millon-personas-recibieron-vacuna-rusa-sputnik/amp,Creador de Sputnik V : No se han detectado reacciones indeseables entre más de 1 millón de vacunados,20210105T100000Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/5ff431dae9ff7144541b855f.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/379026-gobierno-chile-confirmar-covid-19-causa-muerte-2020,https://actualidad.rt.com/actualidad/379026-gobierno-chile-confirmar-covid-19-causa-muerte-2020/amp,El Gobierno de Chile confirma que el covid - 19 fue la primera causa de muerte en el país en 2020,20210104T221500Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/5ff37d5459bf5b67bc14d798.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/379072-sobrecalentamiento-economico-vacunacion-incumplimientos,https://actualidad.rt.com/actualidad/379072-sobrecalentamiento-economico-vacunacion-incumplimientos/amp,"Los  efectos secundario de la vacunación masiva en la economía : sobrecalentamiento , inflación e impagos",20210105T133000Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/5ff427d259bf5b59f56dc094.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/377653-vaticano-covid-19-vacunas-fetos-aborto-moral,https://actualidad.rt.com/actualidad/377653-vaticano-covid-19-vacunas-fetos-aborto-moral/amp,El Vaticano considera  moralmente aceptables  vacunas anticovid creadas a partir de tejido de fetos abortados,20201222T024500Z,https://cdni.rt.com/actualidad/public_images/2020.12/article/5fe0dfa559bf5b29e87c1101.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/377924-gobierno-argentina-cerrar-fronteras-paises-limitrofes,https://actualidad.rt.com/actualidad/377924-gobierno-argentina-cerrar-fronteras-paises-limitrofes/amp,"Argentina cierra sus fronteras con países limítrofes y los vuelos desde Italia , Dinamarca , Países Bajos y Australia",20201224T010000Z,https://cdni.rt.com/actualidad/public_images/2020.12/article/5fe3d040e9ff7144b03a07ec.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/378331-moscu-comenzar-vacunacion-coronavirus-personas-60,https://actualidad.rt.com/actualidad/378331-moscu-comenzar-vacunacion-coronavirus-personas-60/amp,Moscú comienza la vacunación contra el coronavirus de personas mayores de 60 años,20201228T184500Z,https://cdni.rt.com/actualidad/public_images/2020.12/article/5fea157359bf5b21b52c5d15.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/379375-denunciar-condiciones-esclavitud-ranchos-ganaderos-brasil,https://actualidad.rt.com/actualidad/379375-denunciar-condiciones-esclavitud-ranchos-ganaderos-brasil/amp,Denuncian condiciones de esclavitud en ranchos ganaderos que proveen a los mayores productores de carne de Brasil,20210108T121500Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/5ff728ba59bf5b2f73759d81.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/378256-pekin-modo-emergencia-nuevos-casos-covid19,https://actualidad.rt.com/actualidad/378256-pekin-modo-emergencia-nuevos-casos-covid19/amp,  Es muy grave : Pekín entra en modo  respuesta de emergencia  tras registrar cinco nuevos infectados por coronavirus,20201228T064500Z,https://cdni.rt.com/actualidad/public_images/2020.12/article/5fe9463659bf5b18fd17f218.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/378586-ministerio-salud-ruso-permite-ensayos-clinicos-antidoto-covid19,https://actualidad.rt.com/actualidad/378586-ministerio-salud-ruso-permite-ensayos-clinicos-antidoto-covid19/amp,El Ministerio de Salud ruso permite realizar la fase 1 de los ensayos clínicos de un antídoto contra el covid - 19  sin análogos en el mundo  ,20201231T011500Z,https://cdni.rt.com/actualidad/public_images/2020.12/article/5fecde7a59bf5b52191d4da2.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/378652-aumento-contagios-argentina-preocupacion-inicio-vacaciones,https://actualidad.rt.com/actualidad/378652-aumento-contagios-argentina-preocupacion-inicio-vacaciones/amp,Preocupación en Argentina por el inicio de las vacaciones ante el aumento de contagios de covid - 19,20201231T160000Z,https://cdni.rt.com/actualidad/public_images/2020.12/article/5fedcf1259bf5b2b04608227.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/378400-espana-crear-registro-negar-vacuna-coronavirus,https://actualidad.rt.com/actualidad/378400-espana-crear-registro-negar-vacuna-coronavirus/amp,España creará un registro de las personas que se nieguen a vacunarse contra el coronavirus,20201229T153000Z,https://cdni.rt.com/actualidad/public_images/2020.12/article/5feb1ab959bf5b34d400533d.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/377887-bill-gates-razones-inspiradoras-esperanza-2021,https://actualidad.rt.com/actualidad/377887-bill-gates-razones-inspiradoras-esperanza-2021/amp,  Nunca progresamos tanto durante una enfermedad : Bill Gates revela qué alimenta sus esperanzas para el 2021,20201224T010000Z,https://cdni.rt.com/actualidad/public_images/2020.12/article/5fe38299e9ff7141b866a490.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/380827-chile-autoriza-uso-vacuna-china-coronavac,https://actualidad.rt.com/actualidad/380827-chile-autoriza-uso-vacuna-china-coronavac/amp,Chile autoriza el uso de emergencia de la vacuna china CoronaVac contra el covid - 19,20210120T163000Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/60084bed59bf5b77c774a7b8.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/379916-lopez-obrador-vacuna-rusa-sputnik,https://actualidad.rt.com/actualidad/379916-lopez-obrador-vacuna-rusa-sputnik/amp,López Obrador prevé invertir 240 millones de dólares para inmunizar a 12 millones de mexicanos con la vacuna rusa Sputnik V,20210112T164500Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/5ffdc34959bf5b1db72d8a0a.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/380911-emiratos-arabes-unidos-aprobar-vacuna-sputnik,https://actualidad.rt.com/actualidad/380911-emiratos-arabes-unidos-aprobar-vacuna-sputnik/amp,Emiratos Árabes Unidos aprueba el uso de emergencia de la vacuna rusa Sputnik V,20210121T113000Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/60095d0659bf5b16fc7c76df.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/381031-rusia-hungria-firmar-acuerdo-entrega-sputnik,https://actualidad.rt.com/actualidad/381031-rusia-hungria-firmar-acuerdo-entrega-sputnik/amp,Rusia y Hungría firman un acuerdo para la entrega de la vacuna Sputnik V,20210122T091500Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/600a945ee9ff7176af7fac08.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/379926-brasil-resultados-vacuna-china-coronavac-coronavirus,https://actualidad.rt.com/actualidad/379926-brasil-resultados-vacuna-china-coronavac-coronavirus/amp,Brasil da a conocer los resultados de las pruebas realizadas con la vacuna china CoronaVac,20210112T193000Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/5ffdddf1e9ff713fa234fb20.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/381446-tercera-vacuna-rusa-covid-entrar-circulacion-civil-febrero,https://actualidad.rt.com/actualidad/381446-tercera-vacuna-rusa-covid-entrar-circulacion-civil-febrero/amp,La tercera vacuna rusa contra el covid - 19 comenzará a ser distribuida en febrero,20210126T130000Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/600ff6d4e9ff715e33385ad5.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/379961-maduro-anuncia-pronto-llegaran-venezuela,https://actualidad.rt.com/actualidad/379961-maduro-anuncia-pronto-llegaran-venezuela/amp,Maduro anuncia que  muy pronto  llegarán a Venezuela 10 millones de dosis de la vacuna Sputnik V,20210112T231500Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/5ffe2927e9ff7143cc620a8c.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/380907-hungria-primer-pais-ue-aprobar-sputnik,https://actualidad.rt.com/actualidad/380907-hungria-primer-pais-ue-aprobar-sputnik/amp,Hungría se convierte en el primer país de la UE en aprobar la vacuna rusa Sputnik V,20210121T113000Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/60095a3ce9ff716ca745e334.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/380493-mexico-reducir-pedidos-vacuna-pfizer,https://actualidad.rt.com/actualidad/380493-mexico-reducir-pedidos-vacuna-pfizer/amp,México reducirá los pedidos a Pfizer para que la ONU reciba más dosis de vacunas contra el coronavirus para los países más pobres,20210118T010000Z,https://cdni.rt.com/actualidad/public_images/2021.01/original/6004cf38e9ff7167ef20e7c6.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/380610-canciller-mexico-argentina-enviar-activo-vacuna,https://actualidad.rt.com/actualidad/380610-canciller-mexico-argentina-enviar-activo-vacuna/amp,México informa que Argentina enviará un lote con la sustancia activa de la vacuna de AstraZeneca para comenzar el envasado,20210118T231500Z,https://cdni.rt.com/actualidad/public_images/2021.01/original/6006122359bf5b7c964a1d3c.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/380596-lopez-obrador-acuerdo-vacuna-rusa-coronavirus,https://actualidad.rt.com/actualidad/380596-lopez-obrador-acuerdo-vacuna-rusa-coronavirus/amp,López Obrador anuncia que México está  por cerrar  un acuerdo con Rusia para adquirir la vacuna Sputnik V contra el coronavirus,20210118T210000Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/6005de4759bf5b6a866fbe8b.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/380062-venezuela-registrar-vacuna-sputnik-coronavirus,https://actualidad.rt.com/actualidad/380062-venezuela-registrar-vacuna-sputnik-coronavirus/amp,Venezuela registra la vacuna rusa Sputnik V contra el coronavirus,20210113T184500Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/5fff38aa59bf5b7492178e09.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/380448-rdif-desmentir-brasil-denegar-registro-acelerado-sputnik-v,https://actualidad.rt.com/actualidad/380448-rdif-desmentir-brasil-denegar-registro-acelerado-sputnik-v/amp,El RDIF desmiente que Brasil denegara el registro acelerado de Sputnik V y explica que el país solicitó información adicional sobre la vacuna rusa,20210117T100000Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/6003f34e59bf5b18b119ae14.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/380656-eficacia-inmunologica-vacuna-rusa-epivaccorona-100,https://actualidad.rt.com/actualidad/380656-eficacia-inmunologica-vacuna-rusa-epivaccorona-100/amp,Anuncian que la eficacia inmunológica de la vacuna rusa contra el coronavirus EpiVacCorona es del 100 % ,20210119T111500Z,https://cdni.rt.com/actualidad/public_images/static.es/article/rt-ultimo4.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/380192-venezuela-rusia-acuerdan-suministro-produccion-sputnik,https://actualidad.rt.com/actualidad/380192-venezuela-rusia-acuerdan-suministro-produccion-sputnik/amp,Venezuela y Rusia firman un acuerdo de suministro y producción de la vacuna Sputnik V para el primer trimestre del año,20210114T200000Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/60009f34e9ff71248020ba99.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/381115-diario-italiano-libero-europa-sputnik,https://actualidad.rt.com/actualidad/381115-diario-italiano-libero-europa-sputnik/amp,Un diario italiano explica por qué Europa ya no  se ríe  de la vacuna rusa Sputnik V,20210123T021500Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/600b433259bf5b281c627358.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/379858-mexico-informar-podria-adquirir-dosis-sputnik,https://actualidad.rt.com/actualidad/379858-mexico-informar-podria-adquirir-dosis-sputnik/amp,México informa que podría adquirir hasta 24 millones de dosis de la vacuna rusa Sputnik V,20210112T104500Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/5ffd5ba759bf5b493d2d1a43.JPG,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/380782-rdif-solicita-registro-sputnik-union-europea,https://actualidad.rt.com/actualidad/380782-rdif-solicita-registro-sputnik-union-europea/amp,El Fondo de Inversión Directa de Rusia solicita el registro de la vacuna Sputnik V en la Unión Europea,20210120T120000Z,https://cdni.rt.com/actualidad/public_images/2021.01/original/6008089059bf5b0be02acc94.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/380968-emir-kusturica-planea-vacunarse-sputnik,https://actualidad.rt.com/actualidad/380968-emir-kusturica-planea-vacunarse-sputnik/amp,  Es la mejor : Kusturica apuesta por la vacuna rusa Sputnik V,20210122T080000Z,https://cdni.rt.com/actualidad/public_images/2021.01/original/600a72dc59bf5b0aad49dc25.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/380849-llega-mexico-primer-lote-sustancia-astrazeneca-vacuna,https://actualidad.rt.com/actualidad/380849-llega-mexico-primer-lote-sustancia-astrazeneca-vacuna/amp,Llega a México el primer lote de sustancia activa para producir la vacuna de AstraZeneca contra el covid - 19,20210120T203000Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/60087cf6e9ff7110b25c450e.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/380354-farmaceutica-uniao-quimica-rusia-solicitar-sputnik,https://actualidad.rt.com/actualidad/380354-farmaceutica-uniao-quimica-rusia-solicitar-sputnik/amp,La farmacéutica Uniao Química solicita a las autoridades sanitarias de Brasil la aprobación de emergencia para el uso de la vacuna rusa Sputnik V,20210116T024500Z,https://cdni.rt.com/actualidad/public_images/2021.01/original/60024b9ae9ff7120ca38e296.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/379744-nuevas-cepas-coronavirus-no-afectar-eficacia-sputnik-creadores,https://actualidad.rt.com/actualidad/379744-nuevas-cepas-coronavirus-no-afectar-eficacia-sputnik-creadores/amp,"Las nuevas cepas del coronavirus no afectan a la eficacia de Sputnik V , afirman los creadores de la vacuna rusa",20210111T104500Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/5ffc16f4e9ff715c2f10ba19.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/actualidad/381211-pakistan-aprueba-uso-emergencia-vacuna-sputnik,https://actualidad.rt.com/actualidad/381211-pakistan-aprueba-uso-emergencia-vacuna-sputnik/amp,Pakistán aprueba el uso de emergencia de la vacuna rusa Sputnik V,20210124T064500Z,https://cdni.rt.com/actualidad/public_images/2021.01/original/600d0f0959bf5b39ee78e34e.jpg,actualidad.rt.com,Spanish,Russia
https://actualidad.rt.com/viral/380902-ven-quieres-vivir-arnold-schwarzenegger-vacuna-covid,https://actualidad.rt.com/viral/380902-ven-quieres-vivir-arnold-schwarzenegger-vacuna-covid/amp,  Ven conmigo si quieres vivir : Arnold Schwarzenegger se vacuna contra el coronavirus  al estilo Terminator  ,20210121T140000Z,https://cdni.rt.com/actualidad/public_images/2021.01/article/600971cd59bf5b14c25d3482.jpg,actualidad.rt.com,Spanish,Russia
